frame,solver,success,point_count,inlier_count,reproj_mean_px,reproj_median_px,reproj_p95_px,reproj_max_px,centroid_u_px,centroid_v_px,span_u_px,span_v_px,tvec_cam_x_mm,tvec_cam_y_mm,tvec_cam_z_mm,tvec_board_x_mm,tvec_board_y_mm,tvec_board_z_mm,error
1701,iterative,1,53,53,0.2887589225896361,0.2628967406113657,0.5304001584529575,0.81204639469372,1529.7530840028007,574.4165349996315,127.71435546875,266.24530029296875,114.43763709949528,-19.655443753612253,333.68168796388954,95.2316220020049,15.799241719114537,-134.60361458805139,
1702,iterative,1,53,53,0.2938388098492417,0.27076827861374675,0.522674540162829,0.8138223032002413,1528.7251575397995,569.5591194584684,127.4373779296875,265.61553955078125,114.41784233150761,-20.739207055231432,334.19565287410563,95.26047529315576,14.603720898814489,-134.50878784325607,
1703,iterative,1,53,53,0.3081405568663343,0.27675665197100735,0.5585793877623348,0.8449775371347075,1527.369119896079,563.0209949421433,127.1240234375,264.9041748046875,114.35815599272726,-22.209256356965213,334.79091518333496,95.26422949482236,13.016966967705592,-134.47498705281677,
1704,iterative,1,52,52,0.29751709577873775,0.2736823612203818,0.5430210471561313,0.7955421119402541,1527.2874356783354,557.5628122182993,127.0574951171875,264.76483154296875,114.21991631782421,-23.355566760392254,335.027113790337,95.16977614442152,11.856981615888245,-134.66056743658442,
1705,iterative,1,52,52,0.29545274054057935,0.26738982288479696,0.5532146308267638,0.7942191117678563,1527.1475196251502,557.5911454420823,126.9781494140625,264.6678466796875,114.19944132419991,-23.79485046597724,335.14889157818806,95.16684294598033,11.402644634169494,-134.7028584800793,
1706,iterative,1,50,50,0.28569756775904087,0.26062764045562065,0.5472965359554794,0.7944678657049303,1529.0344384765624,559.2586834716797,120.2880859375,264.5592956542969,114.11510557216151,-24.447907754224733,335.36008084897037,95.10939395951578,10.714359024713062,-134.73691406211788,
1707,iterative,1,50,50,0.2791712181484589,0.2615692603315034,0.49675779662545866,0.7849657384987303,1528.740107421875,557.1427813720703,120.3548583984375,264.1567077636719,114.15233696855941,-24.892173666875806,335.6957999917907,95.1696887301055,10.181673765956425,-134.5817474528865,
1708,iterative,1,51,51,0.2855027598484858,0.2546388110992831,0.5707679088581257,0.7993002528202887,1526.6633683746936,550.6461426978018,122.7286376953125,263.7005310058594,114.13408553408173,-25.98585914153277,336.19442013183726,95.20002248515753,8.982397548049427,-134.50480921230823,
1709,iterative,1,53,53,0.2843058908352329,0.2630754849171824,0.5557193264494084,0.7799077225768807,1523.5552817290684,541.830560072413,127.1396484375,263.5701599121094,114.0080563019864,-26.983780027199046,336.3524214273531,95.11091270517281,7.989260267826847,-134.71079867931897,
1710,iterative,1,53,53,0.2802135103570895,0.2563176731940466,0.5228228367077423,0.7503433563207149,1522.999490989829,539.0922868836601,126.838134765625,263.3592529296875,113.98304663287175,-27.62778188017823,336.5660642167846,95.11250296705097,7.310917321637774,-134.7400464157887,
1711,iterative,1,53,53,0.28230104116993965,0.24217136385480773,0.5350456339969426,0.7858719770437387,1524.2359619140625,534.9591196887898,126.96923828125,263.09259033203125,113.9657461779822,-28.000003205942352,336.7885161806849,95.11308072218219,6.8835822333005865,-134.66443368001663,
1712,iterative,1,54,54,0.29442511328546256,0.2497392567829109,0.5320608470888639,0.8098069188403668,1523.9018170392071,527.1532654938875,126.789306640625,262.2418212890625,114.03295041397378,-29.237666084023004,337.5450094678346,95.2400492072594,5.461641340210043,-134.39878164638856,
1713,iterative,1,54,54,0.2953540848975091,0.24015673345768632,0.5440143461281337,0.7646055814441984,1522.6791494864005,521.8450142189308,125.773681640625,261.8110656738281,113.9772894838351,-30.50742077059136,337.8782436649231,95.23461569928966,4.1551801724690165,-134.53860234403848,
1714,iterative,1,55,55,0.3076250134595389,0.26272772873655753,0.5393411679359206,0.8161259218667507,1521.2322221235795,519.7045082785867,125.4449462890625,261.3538818359375,113.98639144747496,-31.11986857754548,338.1671193947441,95.27115207893905,3.480941161091682,-134.486725588515,
1715,iterative,1,54,54,0.31396140582915105,0.2717026209567802,0.5704314306004702,0.8181906246045175,1520.9121342411747,513.923838297526,124.909423828125,260.3551940917969,114.06396475192749,-32.772467271472536,339.07576555978693,95.42597191785944,1.6178397764457166,-134.22668335735412,
1716,iterative,1,54,54,0.3154084012668212,0.2811913787094077,0.5804837837424527,0.7967332018105794,1519.3661408600983,506.35584061234084,123.6331787109375,259.4937438964844,114.05200191375407,-34.580027056405775,339.64808700183346,95.48792804660071,-0.2740893883396147,-134.33500137144875,
1717,iterative,1,52,52,0.32515580018639223,0.25917808734379955,0.6273100868745972,0.7883210353858036,1521.0608990009014,506.7818791316106,117.083984375,259.4931335449219,114.07564465637331,-35.44152943437462,340.0429868882321,95.54986284239511,-1.218013793789531,-134.27285602031014,
1718,iterative,1,52,52,0.34023342410030766,0.28986802291105235,0.608364908280595,0.8186723122593106,1519.3542809119592,498.4128423837515,116.359375,258.42352294921875,114.04904075127268,-37.40078688152176,340.7743442043592,95.60619886351361,-3.308689420459057,-134.28637314260885,
1719,iterative,1,52,52,0.3445607909638184,0.3085501304027532,0.6437874685833443,0.7937596526559185,1518.4972158578726,494.1932349571815,115.913818359375,258.03045654296875,114.03642297344084,-38.412643554383,341.1508016103811,95.63638273839732,-4.38792785643431,-134.2945367993052,
1720,iterative,1,51,51,0.3288114758348227,0.2734656112425914,0.6307756598979923,0.8079623014371382,1518.0352902879902,485.96103324142155,115.5072021484375,257.39129638671875,113.96970890889904,-40.26836219907708,341.79461341685266,95.64702542906937,-6.352402069269587,-134.35253591193256,
1721,iterative,1,52,52,0.3390149607995551,0.3027173555572089,0.6315879600370858,0.7643794226239343,1515.7950955904448,479.83731842041016,114.9886474609375,256.84912109375,113.91700323495805,-41.83937739175562,342.2747416594049,95.65816461305991,-7.99228293407014,-134.46233764611614,
1722,iterative,1,52,52,0.3469460384795522,0.30206732583599977,0.6545367949649455,0.8062313363251497,1514.5457552396333,473.53530766413763,114.6629638671875,256.3262634277344,113.8422579635968,-43.32995045841226,342.7865278217476,95.64543791335174,-9.569154338176979,-134.51366604588827,
1723,iterative,1,52,52,0.3312449243528598,0.299552832577419,0.6534581558108209,0.799236346779565,1513.907510610727,470.437253511869,114.4566650390625,255.531494140625,113.80679187943886,-44.0768570316276,343.0665944900785,95.6416437410376,-10.367613300596346,-134.51734035349384,
1724,iterative,1,54,54,0.33809009696838654,0.2908895159848133,0.6774989188930681,0.7876917141261531,1510.4554759837963,461.2228828712746,118.049072265625,254.95123291015625,113.71138060698995,-45.51652094754887,343.57152523188444,95.60642136046249,-11.89532397168756,-134.55671096534397,
1725,iterative,1,55,55,0.33115286404105887,0.283279600813062,0.6702363602251468,0.7963487175515344,1508.4958385120738,453.7992603648793,119.6688232421875,254.68167114257812,113.6245493552955,-46.789848058353755,343.9128863080249,95.57016724392301,-13.209246366475526,-134.68983707545732,
1726,iterative,1,55,55,0.35066012057942136,0.3185027912284649,0.7100567437212506,0.8204146446193455,1507.3543279474432,447.53135819868606,119.072509765625,253.77593994140625,113.65056649643746,-48.29541213414211,344.57334228783554,95.66236688737195,-14.848920298886156,-134.6087766021905,
1727,iterative,1,54,54,0.35282501664907817,0.3368457389742924,0.7326559395741772,0.8229549778060967,1507.6710069444443,443.9779940004702,118.9605712890625,253.616943359375,113.62808230879914,-49.01115184100707,344.7529628462216,95.6679797035853,-15.582078767315672,-134.69537664916518,
1728,iterative,1,55,55,0.3587895353759175,0.3138534509041699,0.7400946783079242,0.8310907311084764,1505.8912242542613,439.85226162997157,118.4825439453125,253.2470703125,113.5647929960007,-50.14751015174222,345.05704770499176,95.64980076818767,-16.753903689038708,-134.8148723727759,
1729,iterative,1,55,55,0.33160880437615353,0.2875618040743078,0.6711094278847993,0.8083458423912336,1505.4929887251421,437.87436467950994,118.2745361328125,253.7664794921875,113.4223271691157,-50.60832114718225,344.8947282095338,95.51850906462758,-17.132286825160215,-135.12884624880596,
1730,iterative,1,52,52,0.3285417103055627,0.30003327030122684,0.6772869162569117,0.7162986300469529,1508.1344557542068,439.3398595956656,112.5885009765625,253.28753662109375,113.4517537046683,-51.54099886450554,345.3799575648234,95.59084642725935,-18.174539095205382,-135.00769062915109,
1731,iterative,1,52,52,0.33717898294667353,0.33163177778346475,0.6682920030480736,0.7536086413353076,1507.0113079364482,433.8286936833308,112.11962890625,252.446044921875,113.51016478551114,-52.886269632005494,346.10952615286703,95.71188757841023,-19.687766996656322,-134.80538893634164,
1732,iterative,1,52,52,0.35107904790991473,0.3540223904282567,0.715634637750129,0.766072271688202,1506.4370891864482,430.7770203810472,111.8880615234375,252.23193359375,113.44967422739124,-53.65277855879861,346.2960476729856,95.681370742354,-20.472302460037817,-134.90315472461361,
1733,iterative,1,52,52,0.35575597708640366,0.35123627320354067,0.7284604611516248,0.8044667561809531,1505.3655301607573,425.044066795936,111.901611328125,251.839111328125,113.3628720943828,-55.04124571367364,346.8584423318221,95.65451884983801,-21.97226571404299,-134.870710692005,
1734,iterative,1,52,52,0.3216144638919975,0.26106235202948397,0.6034470208447011,0.910140306081479,1504.1537945087139,417.3861958430364,113.9173583984375,251.45947265625,113.24311228292414,-56.33733841345566,347.1827434780712,95.58568198398108,-23.30269887894002,-135.02748764174063,
1735,iterative,1,55,55,0.3246414632160166,0.2624045107091928,0.6164217372691523,0.8770386336485096,1500.5603160511364,411.36425836736504,117.4930419921875,251.20932006835938,113.18834875679856,-57.00952358136937,347.40558482579115,95.55870332037247,-24.011812854673003,-135.0578147111768,
1736,iterative,1,55,55,0.32582800250150556,0.3014870212044201,0.606920104993361,0.8736154320949638,1499.5277010830966,406.19725563742895,117.08544921875,250.892333984375,113.10011093850706,-58.30229174232895,347.797519472694,95.52296143641713,-25.361910849827325,-135.1505838828993,
1737,iterative,1,55,55,0.32091889576920385,0.29877008357117546,0.5850046648673253,0.8264303442937874,1499.1719193892045,403.4847373268821,117.355712890625,250.93353271484375,113.005997979503,-58.964726336271404,347.9026693583228,95.4533718796132,-26.021679843103158,-135.28694922984494,
1738,iterative,1,55,55,0.33306372616942714,0.2961388104973078,0.6581228287601038,0.9008112990319346,1498.7359685724432,401.0129344593395,117.2943115234375,250.79214477539062,112.90236161686992,-59.51653429069393,347.8892432556142,95.36763203879633,-26.536391261702867,-135.49463555514708,
1739,iterative,1,55,55,0.3479660202834614,0.31701372354364965,0.7169708752425608,0.8720702753138744,1498.5350053267045,400.1217729048295,117.282958984375,250.74951171875,112.84911414359973,-59.74743631213592,347.91978356769073,95.32279571087238,-26.76500562584839,-135.54763483610466,
1740,iterative,1,55,55,0.35254290996375476,0.337501721892434,0.6950472492394346,0.8869574921403933,1498.1674826882102,397.85040949041195,117.32861328125,250.45187377929688,112.8456248253827,-60.302893268396566,348.22099801593157,95.34518931246086,-27.390900467022988,-135.4637961587062,
1741,iterative,1,55,55,0.36671746957643103,0.33666187005794485,0.8364202429359855,1.03150328728981,1497.579989346591,395.112431751598,116.95556640625,250.18984985351562,112.7968944601819,-61.00093726680501,348.3744585933647,95.32333540125433,-28.099283116383162,-135.56823106514662,
1742,iterative,1,55,55,0.32334571934314577,0.30160693217597495,0.6642992075106049,0.882617964559113,1497.2771617542614,393.5877879749645,116.8968505859375,249.98004150390625,112.88195018061772,-61.42363531612617,348.7926021437931,95.43278735027357,-28.63920059267764,-135.32893723971162,
1743,iterative,1,55,55,0.33277514230052185,0.2946720327009931,0.6246526760253412,0.935502914411587,1496.2676513671875,388.85037730823865,116.12548828125,249.06582641601562,112.99790045778708,-62.65756484064768,349.5686088033876,95.60883035744548,-30.062649001547385,-135.04430350856128,
1744,iterative,1,55,55,0.34595278473072694,0.29387104450921714,0.5954673976780835,0.9808201754399133,1495.0148282137784,383.1385198419744,115.8228759765625,248.6180419921875,112.93156795615614,-64.12114187863385,350.18695690216316,95.60631476543382,-31.651821751401364,-134.98654746064602,
1745,iterative,1,55,55,0.3616974593092014,0.3189024733635147,0.6310584092260816,0.9555821239416142,1494.5045521129261,380.6805375532671,115.5284423828125,248.4541015625,112.88933483110617,-64.75794230289372,350.34062878732374,95.58894379575815,-32.302822682416384,-135.06906717167288,
1746,iterative,1,55,55,0.3328861469108041,0.28313699056577846,0.6054823143783885,0.9908389046116617,1493.9723122336648,377.7864002574574,115.1502685546875,248.46511840820312,112.78669360337132,-65.47246520838787,350.3276808452792,95.50956134228133,-32.96963264084418,-135.33422515992032,
1747,iterative,1,55,55,0.33809499058263814,0.3018674139065381,0.6007541470851606,0.997245326778639,1493.5857599431818,375.166215653853,115.0216064453125,248.14877319335938,112.80778388845327,-66.12521840079332,350.63776131918894,95.5599371572684,-33.68857026381793,-135.27702024616568,
1748,iterative,1,53,53,0.33978726027046857,0.28153636259011494,0.6030901690333776,1.0323207213991656,1495.1209831957547,374.53823276735704,114.859130859375,247.85768127441406,112.86219098961503,-66.56844181935453,350.9704785920957,95.63728269653612,-34.21853336999925,-135.12449258064092,
1749,iterative,1,54,54,0.34255854686426057,0.31225082883306715,0.5706201084206808,1.033566393650969,1493.1939516420719,368.54281248869717,114.7452392578125,247.29664611816406,112.75411483041239,-67.62089237826852,351.32526560093277,95.57287757806944,-35.331779852544656,-135.16621435674801,
1750,iterative,1,55,55,0.344121950829532,0.31494509272939974,0.6167097702333306,1.087914145912246,1491.9085626775568,366.4875174782493,114.4453125,247.02532958984375,112.72484576174404,-68.21877050048342,351.4213774653268,95.56572467875749,-35.92547002854231,-135.28882442499915,
1751,iterative,1,55,55,0.3374158713758869,0.30487730968704596,0.619238416885725,1.055261236620122,1491.192948774858,362.33722811612216,114.2359619140625,247.49075317382812,112.60581116619967,-69.25854508969628,351.5547629086123,95.4843577433038,-36.948675828766085,-135.53279454610606,
1752,iterative,1,55,55,0.3408738236460711,0.32031479596249196,0.6050660145746793,1.0527420656344362,1490.625244140625,359.51832219904117,114.1571044921875,247.3831787109375,112.51804765814734,-69.97564068880756,351.7151136200932,95.42430495575391,-37.67884962662963,-135.63710547508217,
1753,iterative,1,55,55,0.3405419836719535,0.3236016153837624,0.6086497153115021,1.0552932612161694,1490.3987748579545,358.6628115567294,114.203857421875,247.37472534179688,112.49028060582516,-70.20631792536842,351.8256837663246,95.40694249333089,-37.9346667712227,-135.61554422904896,
1754,iterative,1,55,55,0.34150426790718824,0.3045435318739916,0.6085889573589414,1.0418469094992873,1489.8819779829546,356.374712302468,114.6324462890625,247.20948791503906,112.38447291146989,-70.75918463765035,352.0476698709895,95.32501807839778,-38.534066806185834,-135.60359899055865,
1755,iterative,1,54,54,0.3457596618033088,0.30789898478571986,0.6142419939467574,1.0595176604982173,1490.351734302662,354.98488758228444,114.5662841796875,246.9236297607422,112.37995196608347,-71.53411244780479,352.42481669185076,95.35551763074213,-39.39194785885958,-135.52689728814033,
1756,iterative,1,53,53,0.33179238963066404,0.29254389015737864,0.6088063555828517,1.0844323596642609,1490.968084371315,353.0183854013119,114.468994140625,246.83096313476562,112.40652027261213,-71.92562855040316,352.6457190707501,95.40052175670652,-39.83501029779162,-135.46012230507958,
1757,iterative,1,53,53,0.33438077415059014,0.2919720691693124,0.5978517185577666,1.0675194075550163,1490.6500105947819,351.59629332344485,114.37744140625,246.99969482421875,112.28898709758838,-72.27342220236766,352.5564287839924,95.29227039755054,-40.13278846449434,-135.6659305497232,
1758,iterative,1,53,53,0.3415650328953639,0.31055200984538545,0.622364191474558,1.0476235911933791,1490.658000442217,351.53107610738505,114.45751953125,247.047119140625,112.27942867255955,-72.2896093103051,352.52321001119486,95.28241291662502,-40.13648756720755,-135.70261868850815,
1759,iterative,1,53,53,0.32547918420066185,0.30799996426560766,0.5789866894420775,0.8305483259875424,1490.4934934220223,350.9545512649248,114.4578857421875,247.65603637695312,112.29310209335293,-72.43134415223307,352.6734496256299,95.30453296883175,-40.321680166344635,-135.61282963509203,
1760,iterative,1,52,52,0.3347814799823362,0.3112741159039474,0.6060690811492515,0.820856345834611,1491.1455899752104,350.31173940805286,111.1068115234375,247.3545684814453,112.30554885039155,-73.14399279962133,353.06715259493745,95.35035597638854,-41.12660171499648,-135.49869551696324,
1761,iterative,1,52,52,0.32982776940294617,0.30751723044425894,0.5948414471205506,0.8468426199336689,1490.8073941744292,348.6572708716759,110.9012451171875,247.11866760253906,112.37901973750485,-73.61313089924228,353.43978562627876,95.44860999906838,-41.69418786954731,-135.3183181125989,
1762,iterative,1,53,53,0.32595752896409314,0.2831880791590445,0.6107142317670817,0.8560157906505524,1488.9750746241157,345.0069107919369,110.4267578125,246.6282501220703,112.39569497986999,-74.72479507310426,353.9762575375857,95.51538832878111,-42.92231205284304,-135.2128237721702,
1763,iterative,1,53,53,0.33064400874312067,0.3028218450855158,0.6397211153121123,0.8411890858242775,1487.9411505933078,340.4342541964549,110.2308349609375,246.2162322998047,112.32239165085943,-75.91456111960865,354.4639850261138,95.49360194335296,-44.20964118879421,-135.17960065272317,
1764,iterative,1,53,53,0.32883270539417087,0.2968906519591994,0.6122171479784575,0.8248278319030122,1487.4535879459022,338.21400019807635,110.1300048828125,246.12339782714844,112.2475810935844,-76.4884534990745,354.59649741638054,95.44107798052278,-44.795667649182576,-135.25911692348754,
1765,iterative,1,53,53,0.33386618264770673,0.30772506126343896,0.6390427636168236,0.8223011284648424,1486.6484973835495,334.6885226267689,109.9151611328125,245.94883728027344,112.18449016526684,-77.42456111045573,354.9221610055245,95.4170572447468,-45.78812411503692,-135.28718587880638,
1766,iterative,1,53,53,0.34199424822322355,0.3056017978580646,0.6593172380530201,0.8214315417188036,1486.317159400796,333.1486802011166,109.7132568359375,245.8123779296875,112.13917539945709,-77.81679742346397,354.98890135944333,95.38636737727263,-46.17995962055801,-135.36386766759193,
1767,iterative,1,53,53,0.36402474513982025,0.3056249208989314,0.7421689592286922,0.8452651006701312,1485.519941221993,329.7504001833358,109.443359375,245.25999450683594,112.21305647820589,-78.79537352869541,355.69271249005754,95.51015511716355,-47.34094860237124,-135.05532124537243,
1768,iterative,1,53,53,0.3669460928081347,0.30661015361765587,0.7650095056217804,0.8889812686074633,1484.5187343381485,325.2111237723872,109.1053466796875,244.98519897460938,112.13352171869082,-79.99357916488623,356.0744508049302,95.47974131811505,-48.598762315926734,-135.1240695430353,
1769,iterative,1,53,53,0.3636293603253806,0.3047888904760536,0.7629759803881545,0.8750437038615684,1484.1887137934846,323.68339423413545,108.9971923828125,244.94302368164062,112.07667123542085,-80.3866119407533,356.1229691627491,95.43709128927337,-48.98532786564979,-135.21792486897021,
1770,iterative,1,53,53,0.32319139908526817,0.28744361898076976,0.625171930907723,0.7711884684534758,1483.9872724425118,322.1646506831331,109.1910400390625,245.0694580078125,112.04498418318914,-80.81482051052747,356.22587645010697,95.42211451089041,-49.42306417471784,-135.27377447175567,
1771,iterative,1,53,53,0.31831622782128693,0.25944865617444673,0.6552718865005661,0.7431867874633328,1483.8468501252948,320.81797041982975,109.278564453125,244.9956817626953,111.98983269111059,-81.12597078483186,356.35038502483224,95.38038989524361,-49.760077909435864,-135.26750035677122,
1772,iterative,1,53,53,0.3203794666104055,0.2766369020277947,0.6474167283598727,0.7652865580646072,1483.62639805056,319.840882499263,109.500732421875,244.96957397460938,111.93230004728728,-81.35566555130283,356.454433977834,95.33309032209014,-50.013843725982824,-135.2513282758299,
1773,iterative,1,53,53,0.32544377844973676,0.2688800304769058,0.6654201206520672,0.8050631841625357,1482.9942626953125,317.5198850811652,109.3768310546875,244.82398986816406,111.8531367162826,-81.9656346969781,356.6650854144116,95.27937872064851,-50.66149049966667,-135.27061401644946,
1774,iterative,1,53,53,0.3314846939544312,0.2878526785588401,0.6491852618825791,0.7989628100296108,1482.4538965765034,315.3761536220335,109.29296875,244.71994018554688,111.77072448030675,-82.52035875623528,356.81817815531366,95.21914942437596,-51.23722632746505,-135.32398661554356,
1775,iterative,1,53,53,0.3227805216679226,0.27048692963141285,0.6176502058827703,0.7901187154832943,1482.3171547943691,314.7074196293669,109.185791015625,244.6496124267578,111.7909831332964,-82.71943522221272,356.9401512694935,95.24902033229507,-51.465672077378116,-135.28109651043184,
1776,iterative,1,53,53,0.31883347250495314,0.2728270441798644,0.6299326447871426,0.8045560792946198,1481.8458251953125,313.4825453848209,108.9068603515625,244.53768920898438,111.80387470780629,-83.08731422516999,357.19895732935134,95.28054018871984,-51.90066447079694,-135.17032717149712,
1777,iterative,1,53,53,0.3266973525058118,0.2829272660546169,0.6466153491988325,0.805577257780574,1481.320427660672,311.931117219745,108.9827880859375,244.41876220703125,111.69480203129626,-83.4758725381836,357.31075086635144,95.18716504611172,-52.30759964966643,-135.20283946500902,
1778,iterative,1,53,53,0.3270785183965388,0.27312223941954095,0.692820600168505,0.8215780103664257,1480.9802361254422,310.9340512257702,108.9385986328125,244.23489379882812,111.70016705063459,-83.76836010368221,357.5663517347616,95.2086044993398,-52.67134050413398,-135.06814535239695,
1779,iterative,1,53,53,0.33490956739742084,0.29295957102676123,0.6758192090184478,0.8788885220614037,1480.2695082178657,308.2879209698371,109.1192626953125,244.0366973876953,111.57677282723317,-84.44522950284258,357.8613071995667,95.11503093471397,-53.41316914515781,-135.03193348325337,
1780,iterative,1,53,53,0.34399924197185655,0.28296039413571233,0.7101143700542766,1.015825537612667,1479.9224600162147,306.92547348310364,109.386474609375,243.99827575683594,111.42670180774734,-84.7453929641744,357.75193675664894,94.97219584208379,-53.660623436528894,-135.23916721165588,
1781,iterative,1,53,53,0.3515464588217524,0.2929687820782177,0.7366126415542031,1.1329054686528783,1478.9545414762677,304.06169646640996,109.147705078125,243.65916442871094,111.34783047823603,-85.52182530374878,358.1498220900349,94.92898263684759,-54.530229127970614,-135.142735041791,
1782,iterative,1,53,53,0.37454167805870975,0.30304811353517325,0.7767535265768857,1.3271930734860524,1477.6853096440154,300.0076889901791,109.060546875,243.32974243164062,111.13714027875021,-86.55548426447315,358.46020626575444,94.76031151529443,-55.61423053240196,-135.21803810764564,
1783,iterative,1,53,53,0.36312771148259315,0.3116482653305064,0.7561276328881077,1.3156516657491952,1477.2448569243809,298.2332616842018,109.1195068359375,243.55697631835938,110.97462969035678,-87.00433211877038,358.24653689974826,94.60730100697592,-55.96399852347881,-135.57549974527808,
1784,iterative,1,55,55,0.3058805460563187,0.3041123273194509,0.6204085286092562,0.8050723696966381,1475.2899525035511,294.80591236461294,112.1402587890625,243.46041870117188,110.79123569957163,-86.70806683779846,357.6388595764226,94.39896277407016,-55.47875145820399,-136.03572650265056,
1785,iterative,1,55,55,0.30703544414997824,0.27236448313379885,0.6172947239834526,0.8403109249473978,1475.112772993608,294.2738064852628,111.9039306640625,243.2836151123047,110.8380987767447,-86.86369065580274,357.7910201481741,94.45474922560645,-55.67627953490057,-135.9494809748266,
1786,iterative,1,55,55,0.30263386512060353,0.26050093494692045,0.6344297378575523,0.8432404801916126,1474.7198419744318,292.3512268066406,111.6856689453125,243.0335235595703,110.82723398647629,-87.37341379942423,358.0251688366217,94.46657461069279,-56.23593373719493,-135.91194873222773,
1787,iterative,1,55,55,0.3113741590697688,0.25680277464519036,0.6814911032966509,0.8936238905867048,1474.5992076526989,291.4391138250177,112.6263427734375,243.1237030029297,110.71645200489735,-87.53387070516051,357.9158808452057,94.35840245864553,-56.35137708435724,-136.06985550923926,
1788,iterative,1,55,55,0.31455179168937564,0.2777167125153125,0.6931962154538877,0.9463207619163579,1474.388292347301,290.59748507412996,112.6119384765625,243.182861328125,110.67729393446423,-87.81085293877898,357.9923780803398,94.330320363841,-56.63879147526987,-136.09647698649334,
1789,iterative,1,55,55,0.3221715746521188,0.27330960615740524,0.7141003957158398,1.005589530165125,1474.302519087358,290.46068004261366,112.4189453125,243.11436462402344,110.6999736962644,-87.85048214402495,358.01534100075276,94.35486424060572,-56.683058313246676,-136.0893927514234,
1790,iterative,1,55,55,0.32927037402969356,0.25343624812692656,0.7960936381888019,0.9191229972295304,1474.2053777521307,290.4365079012784,112.2620849609375,243.75880432128906,110.6566076297901,-87.83034686460881,357.91198581279673,94.30826101112658,-56.62926600495415,-136.1782908202816,
1791,iterative,1,55,55,0.332185779621033,0.2600542858331056,0.8015308311202517,0.9396741370812858,1474.1957341974432,290.40246526544746,112.2664794921875,243.7535400390625,110.64522497429495,-87.82546559207672,357.87783012092746,94.29586433671017,-56.61302790851275,-136.20833494852815,
1792,iterative,1,55,55,0.31787030358088636,0.2428989632924414,0.7926922339034806,0.9222527669163867,1474.1838489879262,290.4132676558061,112.272705078125,243.75291442871094,110.64440687068357,-87.81177162344501,357.860210888786,94.29415127084218,-56.59401288903992,-136.21991622010944,
1793,iterative,1,55,55,0.32502479023147957,0.24258362422153898,0.8020470615687071,0.9582893298216628,1474.1546630859375,290.4048553466797,112.3148193359375,243.81060791015625,110.62755780292069,-87.80768303230407,357.82425221848985,94.27627338567972,-56.57809189453164,-136.25186206158298,
1794,iterative,1,55,55,0.3358809715822029,0.29346979542102924,0.7957081534303535,0.8842980749233821,1474.1887318004262,290.4416345769709,112.293212890625,243.80831909179688,110.67644241515767,-87.81681192500199,357.9062598384029,94.32748889516493,-56.61380330797377,-136.17906124938017,
1795,iterative,1,55,55,0.32733110009340294,0.2845871861986647,0.6703115892126892,0.9153606625297838,1474.2638338955967,290.5372555819425,112.2357177734375,243.21200561523438,110.77542413701475,-87.87121585796967,358.15148176255815,94.43437257414908,-56.74777972660158,-135.97045358008432,
1796,iterative,1,55,55,0.31871591562874946,0.27631230794272704,0.6658744185298126,0.9204754508571855,1474.3264581853693,290.56703935102985,112.2437744140625,243.17738342285156,110.80221932465027,-87.86806975540155,358.1936004224612,94.46210579552198,-56.75873663994288,-135.93029544222745,
1797,iterative,1,55,55,0.32181519570516665,0.27072802477757735,0.6596400230939059,0.9432089481949197,1474.2973455255683,290.48470653187144,112.31396484375,243.2059783935547,110.7786478422527,-87.88571678140545,358.1620480345843,94.43833744458547,-56.76494777636839,-135.9657788576211,
1798,iterative,1,55,55,0.3044993165940894,0.25394193990765124,0.663951004015589,0.9324626645110335,1474.609972034801,290.7949473987926,112.23046875,243.25425720214844,110.84203293281467,-87.8041072210817,358.1192666900413,94.49790288550959,-56.67101518631142,-135.9774690353529,
1799,iterative,1,55,55,0.30862723747365123,0.2522654608314585,0.6565984894061576,0.9684340482124874,1474.6493208451705,290.77015491832384,112.1754150390625,243.25205993652344,110.86188049305134,-87.82069085261466,358.13237560695853,94.51861006299936,-56.69037109674147,-135.97135775752054,
1800,iterative,1,55,55,0.2991570467447486,0.2669255445036712,0.6699106923690948,1.001532879055977,1474.5262184836647,290.6557023481889,112.126708984375,243.22169494628906,110.85821511010148,-87.88685728715005,358.23103876849467,94.51961749806199,-56.78735620152469,-135.90266477345094,
1801,iterative,1,55,55,0.30081737539409786,0.25854547734172867,0.6689566885744773,0.9702726364556398,1474.641865678267,290.7336844704368,112.1005859375,243.2455596923828,110.86454614128328,-87.85512140065971,358.1706595849464,94.5233733280005,-56.73601941687524,-135.94786789874598,
1802,iterative,1,55,55,0.3155840591035948,0.27414727736821026,0.6719958630964216,0.9438177016234124,1474.507792524858,290.6681657270952,112.400390625,243.23052978515625,110.75984438093644,-87.7917088763413,357.95977224562074,94.41134608800712,-56.60605155232736,-136.12111722322476,
1803,iterative,1,55,55,0.3037582151593049,0.25960773313123914,0.6084577656438542,0.9700003613114301,1474.4725075461647,290.63150468306105,112.4056396484375,243.22885131835938,110.72412680065324,-87.79976000844513,357.8999916007845,94.37441304939378,-56.59375698376951,-136.1794189042403,
1804,iterative,1,55,55,0.29085458046901846,0.26212928671282504,0.5329126134650872,0.9132666743980603,1474.5493141867898,290.6791281960227,112.4173583984375,243.2217559814453,110.7291990283488,-87.77589630059543,357.8893089792988,94.37842612893694,-56.567473643315864,-136.18096927681373,
